hospital_name,location,id_code
송촌선비동물병원,대전광역시 대덕구 송촌동,368000001020000001
송파 마리동물병원,서울특별시 송파구 방이동,323000001020220001
송파데일리동물병원,서울특별시 송파구 문정동,323000001020180002
송파동물의료센터,서울특별시 송파구 송파동,323000001020010001
송파바로동물병원,서울특별시 송파구 문정동,323000001020160004
송파새날동물병원,서울특별시 송파구 가락동,323000001020250001
송파스마일동물병원,서울특별시 송파구 문정동,323000001020160005
송파원동물병원,서울특별시 송파구 송파동,323000001020170001
송하동물병원,경상남도 고성군 고성읍 성내리,542000001020200002
쇼독동물병원,경기도 안양시 동안구 비산동,383000001020140002
수 가축병원,경상남도 거창군 거창읍 대동리,547000001020080001
수 동물병원,서울특별시 노원구 상계동,310000001020050003
수 동물병원,경기도 화성시 남양읍 장덕리,553000001020140003
수 동물병원,충청남도 태안군 태안읍 평천리,462000001020220001
수 동물병원,전라남도 광양시 중동,484000001020240001
수 동물병원,경기도 성남시 분당구 운중동,378000001020120003
수 동물병원,충청북도 청주시 서원구 개신동,572500001020052003
수 동물병원,경기도 고양시 일산동구 장항동,394000001020100009
수 동물병원,충청남도 논산시 부적면 덕평리,454000001020210001
수노을동물병원,경기도 화성시 매송면 천천리,553000001020210003
수동물메디컬센터,경상남도 진주시 가좌동,531000001020190002
수동물병원,충청남도 부여군 부여읍 구아리,457000001020190001
수동물병원,경상남도 양산시 동면 석산리,538000001020160003
수동물병원,광주광역시 남구 주월동,361000001020040006
수동물병원,서울특별시 서초구 방배동,321000001020030002
수동물병원,제주특별자치도 제주시 삼도일동,651000001020140005
수동물병원,서울특별시 성동구 송정동,303000001020190001
수동물병원,충청남도 아산시 영인면 신봉리,452000001020130003
수동물병원,경기도 부천시 오정구 원종동,386000001020060006
수동물병원,,509000001020150001
수락 동물병원,서울특별시 노원구 상계동,310000001020060003
수목원동물병원,대구광역시 달서구 대곡동,347000001020190002
수민동물병원,경기도 파주시 아동동,406000001020200002
수사랑 동물병원,대전광역시 유성구 노은동,367000001020030005
수색동물병원,서울특별시 은평구 수색동,311000001020230002
수서동물병원,서울특별시 강남구 수서동,322000001020160009
수선동물병원,경상남도 거창군 거창읍 김천리,547000001020160002
수성 메트로 동물병원,대구광역시 수성구 만촌동,346000001020100003
수성동물병원,대구광역시 수성구 중동,346000001020060003
수성동물병원(일반동물병원),강원특별자치도 고성군 죽왕면 문암진리,434000001020200001
수송반려동물병원,전북특별자치도 군산시 수송동,467100001020110001
수아동물병원,경기도 성남시 분당구 이매동,378000001020110012
수아인동물병원,충청북도 음성군 금왕읍 무극리,447000001020200002
수안동물병원(출장진료전문),충청남도 아산시 둔포면 둔포리,452000001020160003
수암동물병원,충청북도 괴산군 괴산읍 서부리,446000001020160002
수완종합동물병원,광주광역시 광산구 수완동,363000001020140002
수원 스카이 동물메디컬센터,경기도 수원시 팔달구 인계동,374000001020190003
수원 오즈동물병원,경기도 수원시 권선구 권선동,374000001020180002
수원24시 바른동물의료센터,경기도 수원시 권선구 금곡동,374000001020190004
수원시동물보호센터 동물병원,경기도 수원시 영통구 하동,374000001020200003
수원종합동물병원,경기도 수원시 영통구 원천동,374000001020170006
수원펫 동물병원,경기도 수원시 권선구 권선동,374000001020080003
수원화성오산축산농협 동물병원,경기도 화성시 팔탄면 노하리,553000001020180001
수정동물병원,대전광역시 서구 도안동,366000001020140002
수정동물병원,서울특별시 강남구 일원동,322000001020140010
수정동물병원,충청북도 괴산군 사리면 방축리,446000001020240001
수정동물병원,울산광역시 남구 야음동,370000001020210001
수제가축병원,경기도 동두천시 생연동,392000001020030005
수제산업동물병원,,469100001020150001
수존동물병원,강원특별자치도 춘천시 퇴계동,418000001020180001
수종합동물병원,부산광역시 금정구 장전동,335000001019990001
수지동물의료원,경기도 용인시 수지구 상현동,564000001020140003
수지성복SL동물병원,경기도 용인시 수지구 성복동,564000001020200002
수청포근동물병원,충청남도 당진시 수청동,568000001020240001
수피아동물병원,서울특별시 노원구 공릉동,310000001020040002
수현동물병원,경상북도 구미시 선산읍 이문리,508000001020170001
수현동물병원,경상북도 상주시 화서면 신봉리,511000001020230001
수현동물병원,충청북도 보은군 보은읍 이평리,442000001020230001
수현동물병원,전라남도 함평군 함평읍 내교리,496000001020230001
수호 동물병원,경기도 김포시 북변동,409000001020160005
수호동물병원,대구광역시 동구 봉무동,342000001020200001
수호동물병원,강원특별자치도 영월군 영월읍 하송리,427000001020170001
수호천사동물병원,경기도 안양시 만안구 안양동,383000001020020002
순수동물병원,경기도 용인시 수지구 풍덕천동,564000001020140004
순정축협 동물병원,전북특별자치도 정읍시 북면 한교리,469100001020120001
순창 동물병원,전북특별자치도 순창군 순창읍 남계리,477100001020180001
순천만동물병원,전라남도 순천시 신대리,482000001020180002
순천시 반려유기동물 공공진료소,전라남도 순천시 조곡동,482000001020230001
순풍동물병원,대구광역시 북구 태전동,345000001020050003
순풍동물병원,충청남도 공주시 월송동,450000001020210002
순풍동물병원,경기도 수원시 권선구 세류동,374000001020000004
순흥동물병원,전라남도 순천시 장천동,482000001019750001
숲 동물병원 펫스테이션점,부산광역시 수영구 광안동,338000001020240002
숲 동물의료센터,대전광역시 유성구 봉명동,367000001020150005
숲동물병원,울산광역시 남구 삼산동,370000001020120002
숲속노을 동물병원,경기도 파주시 동패동,406000001020250002
숲속동물병원,인천광역시 중구 중산동,349000001020170001
숲속동물병원,전북특별자치도 전주시 완산구 태평동,464100001020220001
숲속동물병원,경기도 화성시 새솔동,553000001020220003
숲속동물병원,경기도 용인시 처인구 남사읍 아곡리,562000001020180002
숲속동물병원,경기도 화성시 반송동,553000001020110004
숲속동물병원,충청남도 아산시 배방읍 공수리,452000001020130002
숲속동물병원,서울특별시 중랑구 면목동,306000001020060006
숲속동물병원,경기도 시흥시 신천동,401000001020170002
숲속의 동물병원,전라남도 장흥군 장흥읍 우산리,491000001020210001
숲피부치과종양한방동물병원,인천광역시 계양구 작전동,355000001020130001
슈르+ 동물병원,경기도 과천시 별양동,397000001020110001
슈슈 동물병원,대전광역시 유성구 상대동,367000001020170002
스마일 동물병원,경기도 오산시 수청동,400000001020190001
스마일동물병원,부산광역시 강서구 범방동,336000001020130002
스마일동물병원,대전광역시 대덕구 중리동,368000001020040003
스마일동물병원,전북특별자치도 군산시 나운동,467100001020010001
스마일동물병원,경기도 용인시 처인구 마평동,562000001020120003
스마일동물병원,서울특별시 강서구 내발산동,315000001020110002
스마일동물병원,울산광역시 남구 무거동,370000001020100001
스마일동물병원,경상남도 김해시 외동,535000001020180003
스마일동물의료센터,경상북도 경주시 황성동,505000001020200001
스마일양한방동물병원,경기도 파주시 금촌동,406000001020140002
스마일플러스동물병원,서울특별시 노원구 공릉동,310000001020110001
스마트 동물병원,서울특별시 강북구 미아동,308000001020140001
스마트 정형외과 신경외과 동물병원,서울특별시 강남구 신사동,322000001020200005
스마트동물병원,인천광역시 미추홀구 숭의동,351050001020240002
스마트동물병원,서울특별시 강남구 개포동,322000001020110014
스마트동물병원,경기도 고양시 일산동구 장항동,394000001020130002
스마트동물병원,,346000001020150003
스마트동물병원,서울특별시 노원구 상계동,310000001020160002
스마트동물병원,서울특별시 동대문구 장안동,305000001020160001
스마트동물병원,경상남도 양산시 물금읍 가촌리,538000001020150001
스마트동물병원,대전광역시 서구 둔산동,366000001020040005
스마트동물병원,부산광역시 사하구 다대동,334000001020060002
스마트동물병원 강동암사점,,324000001020150005
스마트동물병원 성북길음점,서울특별시 성북구 길음동,307000001020160002
스마트동물병원(병점점),경기도 화성시 진안동,553000001020160006
스마트동물병원군자점,서울특별시 광진구 중곡동,304000001020180001
스마트피그클리닉,충청남도 천안시 서북구 성환읍 송덕리,566000001020180004
스머프동물병원,서울특별시 은평구 응암동,311000001020140001
스무해 동물병원,서울특별시 동작구 흑석동,319000001020230001
스위스동물병원,대구광역시 수성구 상동,346000001020130002
스카이동물병원,경상남도 창원시 성산구 상남동,567000001020120005
스카이동물병원,경기도 용인시 수지구 신봉동,564000001020140001
스카이동물병원,부산광역시 동래구 온천동,330000001020140003
스칸디동물병원,경기도 성남시 수정구 창곡동,378000001020170009
스킨앤이어동물병원,서울특별시 송파구 방이동,323000001020100003
스타동물병원,경기도 수원시 권선구 금곡동,374000001020130003
스타동물병원,부산광역시 부산진구 전포동,329000001020140004
스타동물병원,경기도 김포시 장기동,409000001020090001
스타동물병원,충청북도 청주시 청원구 오창읍 양청리,573500001020150004
스타동물병원,경기도 안산시 단원구 고잔동,393000001020130003
스타동물병원,경기도 남양주시 별내동,399000001020140005
스타동물의료센터,경기도 성남시 수정구 신흥동,378000001020230002
스타필드 수원 화서점 웰니스 동물병원,경기도 수원시 장안구 정자동,374000001020240001
스테이동물병원,서울특별시 성동구 옥수동,303000001020160007
스텔라동물의료센터,경기도 남양주시 다산동,399000001020230001
스펀지동물병원,부산광역시 해운대구 우동,333000001020110003
슬기로운동물병원,경기도 안성시 공도읍 양기리,408000001020210003
슬찬동물병원,경기도 의정부시 용현동,382000001020250001
승원 동물병원,경상남도 통영시 북신동,533000001020210002
승재동물병원 약품,전북특별자치도 임실군 오수면 오수리,476100001020060002
시그널동물병원,서울특별시 영등포구 신길동,318000001020210001
시니어 동물병원,서울특별시 서초구 서초동,321000001020220002
시드니동물병원,경기도 성남시 수정구 태평동,378000001020110010
시드니종합동물병원,인천광역시 미추홀구 주안동,351050001020190002
시마동물병원,서울특별시 노원구 상계동,310000001020050001
시민동물병원,경기도 광주시 장지동,554000001020220001
시민동물병원,경상남도 김해시 주촌면 천곡리,535000001020210002
시민동물병원,부산광역시 동구 초량동,327000001020050001
시민동물병원,인천광역시 부평구 부평동,354000001020220003
시민종합동물병원,경기도 고양시 일산서구 주엽동,394000001019950002
시소동물병원,전라남도 화순군 화순읍 훈리,490000001020200001
시아동물병원,경상남도 진주시 평거동,531000001020230001
시온동물병원,,324000001020070004
시온동물병원,서울특별시 강서구 화곡동,315000001019950001
시온동물병원,전라남도 무안군 일로읍 용산리,495000001020090002
시종동물병원,전라남도 영암군 영암읍 동무리,494000001019940001
시지W동물의료센터,대구광역시 수성구 신매동,346000001020220001
시지동물병원,대구광역시 수성구 시지동,346000001020180003
시티종합동물병원,경기도 구리시 교문동,398000001019970001
시화종합동물병원,경기도 시흥시 정왕동,401000001020040008
시흥24시센트럴동물의료센터,경기도 시흥시 정왕동,401000001020180001
시흥i동물병원,경기도 시흥시 대야동,401000001020210002
시흥시동물누리보호센터 동물병원,경기도 시흥시 정왕동,401000001020220001
시흥탑동물의료센터,경기도 시흥시 은행동,401000001020230001
신개금동물병원,부산광역시 부산진구 개금동,329000001020110002
신공항동물병원,인천광역시 중구 운남동,349000001020040001
신광동물병원,경상북도 경주시 건천읍 건천리,505000001020000001
신광목장동물병원,전라남도 나주시 빛가람동,483000001020250001
신규동물병원,경상북도 김천시 황금동,506000001020220001
신길 온동물병원,서울특별시 영등포구 신길동,318000001020170004
신길S동물의료센터,서울특별시 영등포구 신길동,318000001020230002
신내동물병원,서울특별시 중랑구 중화동,306000001020000002
신당 좋아요 동물병원,서울특별시 중구 신당동,301000001020140001
신대동물병원,전라남도 순천시 신대리,482000001020160001
신대방동물메디컬,경상남도 창원시 성산구 대방동,567000001020110001
신도림동물병원,서울특별시 구로구 신도림동,316000001020030002
신도시동물병원,부산광역시 해운대구 좌동,333000001020010001
신도안동물병원,충청남도 계룡시 엄사면 엄사리,558000001020040001
신동,충청남도 공주시 신관동,450000001020030009
신동물메디컬센터,경기도 화성시 향남읍 행정리,553000001020120001
신동물병원,충청북도 청주시 흥덕구 오송읍 상정리,573000001020200001
신라동물병원,경상북도 경주시 내남면 노곡리,505000001019950002
신림종합동물병원,서울특별시 관악구 신림동,320000001020030003
신반포종합동물병원,서울특별시 서초구 반포동,321000001019990003
신베트,충청남도 홍성군 홍성읍 월산리,460000001020030001
신병헌동물병원,부산광역시 사상구 덕포동,339000001019960001
신비한 동물병원 인센텀,부산광역시 해운대구 우동,333000001020220001
신사동물병원,충청남도 청양군 정산면 서정리,459000001020230002
신사동물병원,서울특별시 강남구 논현동,322000001020180004
신성가축병원,경상남도 함양군 함양읍 용평리,546000001020030007
신성동물병원,경기도 포천시 내촌면 내리,560000001020030003
신성동물병원,대전광역시 유성구 신성동,367000001020150003
신성동물약품병원,전북특별자치도 남원시 왕정동,470100001020150001
신세계 동물병원,서울특별시 서초구 반포동,321000001020180001
신세계 동물병원,광주광역시 동구 호남동,359000001020010001
신세계동물병원,경상북도 안동시 명륜동,507000001020030002
신세계동물병원,인천광역시 남동구 만수동,353000001020050012
신세계동물병원,경기도 부천시 소사구 심곡본동,386000001020110004
신세계동물병원,,509000001020170002
신세계동물병원,경상북도 구미시 송정동,508000001019960001
신세계동물병원,경상북도 포항시 남구 해도동,502000001020060001
신세계동물병원,대구광역시 수성구 수성동3가,346000001020010006
신세계동물의료센터,경상남도 양산시 물금읍 가촌리,538000001020170002
신안동물병원,전라남도 신안군 압해읍 신장리,501000001020150001
신영동물병원,서울특별시 서대문구 홍은동,312000001020010002
신영재동물병원,인천광역시 계양구 병방동,355000001019960001
신영통동물병원,경기도 수원시 영통구 망포동,374000001020030013
신원당동물의료센터,경기도 고양시 덕양구 성사동,394000001020130003
신원동물메디컬센터,경기도 고양시 덕양구 신원동,394000001020160007
신월라온동물의료센터,서울특별시 양천구 신월동,314000001020210002
신일산동물병원,경기도 고양시 일산동구 마두동,394000001019940001
신일환동물병원,전라남도 여수시 학동,481000001020020006
신장가축병원,경기도 광주시 도척면 진우리,554000001019980001
신장동물병원,경기도 하남시 천현동,404000001019990001
신정 동물병원,서울특별시 양천구 신정동,314000001020030006
신정동물병원,전라남도 나주시 죽림동,483000001020200001
신제주동물병원,제주특별자치도 제주시 노형동,651000001019950003
신창동물병원,서울특별시 도봉구 창동,309000001019940001
신창동물병원,광주광역시 광산구 신창동,363000001020120003
신천동물병원,경기도 시흥시 신천동,401000001020020002
신천동물병원,서울특별시 송파구 잠실동,323000001020180001
신촌 숲 동물병원,서울특별시 마포구 신수동,313000001020220001
신촌동물병원,경기도 의정부시 가능동,382000001020030001
신탄진 동물병원,대전광역시 대덕구 신탄진동,368000001020040004
신통방통 동물병원,인천광역시 계양구 작전동,355000001020170002
신퍼피클럽 동물병원,인천광역시 연수구 연수동,352000001020090001
신풍동물종합병원,서울특별시 영등포구 신길동,318000001020000001
신한동물병원,대구광역시 북구 칠성동2가,345000001020170001
신항동물병원,경상남도 창원시 진해구 용원동,567000001020210003
신현동물병원,경상남도 거제시 고현동,537000001019960001
신호동물병원,부산광역시 강서구 신호동,336000001020210001
신화,충청남도 서산시 동문동,453000001020010001
신흥동물병원,강원특별자치도 홍천군 홍천읍 신장대리,425000001019840001
신흥동물병원,충청남도 홍성군 광천읍 신진리,460000001019980002
신흥동물병원,경기도 성남시 수정구 신흥동,378000001020040007
신흥동물병원(산업동물병원),충청북도 청주시 청원구 내수읍 구성리,573500001020081001
심동물병원,전라남도 곡성군 옥과면 리문리,486000001020030001
심동물병원,충청남도 부여군 규암면 규암리,457000001020120001
심바동물병원,서울특별시 서초구 방배동,321000001020180004
심재웅동물병원,서울특별시 동대문구 휘경동,305000001019900002
심재훈동물병원,경기도 평택시 지산동,391000001019910001
십자가축병원,경상남도 합천군 합천읍 합천리,548000001019910004
쌤아저씨,대전광역시 서구 내동,366000001020060004
썬 애니멀 클리닉(S.A.clinic)(출장진료전문),충청남도 천안시 동남구 신부동,565000001020220001
썬애니멀크리닉,경기도 용인시 기흥구 공세동,563000001020210002
쓰담쓰담 동물병원,서울특별시 성북구 종암동,307000001020100002
씨밀레동물병원,서울특별시 송파구 풍납동,323000001020040005
씨엔에프 팜테크,제주특별자치도 제주시 연동,651000001020180006
씨엘동물병원,경기도 안양시 동안구 관양동,383000001020130007
씽씽 동물의료센터,경기도 양주시 덕계동,559000001020240001
아나파동물병원,인천광역시 미추홀구 주안동,351000001020110001
아나푸게안과동물병원,광주광역시 북구 용봉동,362000001020040006
아너스 동물병원,울산광역시 남구 삼산동,370000001020210002
아는수의사 동물병원,대구광역시 중구 남산동,341000001020230002
아담동물병원,경상북도 예천군 예천읍 동본리,523000001020240004
아델 동물병원,서울특별시 서초구 서초동,321000001020130005
아델동물병원,경기도 김포시 운양동,409000001020140003
아띠동물병원,경기도 김포시 장기동,409000001020160004
아띠동물의료센터,서울특별시 동대문구 전농동,305000001020150001
아라i동물병원,제주특별자치도 제주시 아라일동,651000001020230002
아라동물병원,제주특별자치도 제주시 아라일동,651000001020150001
아라양돈동물병원,경기도 용인시 처인구 김량장동,562000001020220003
아라종합동물병원,인천광역시 미추홀구 주안동,351000001020040003
아란종합동물병원,서울특별시 노원구 월계동,310000001020100002
아람동물병원,서울특별시 영등포구 신길동,318000001020160003
아람동물의료센터,인천광역시 서구 원당동,356000001020220006
아랑동물병원,경상남도 창원시 진해구 용원동,567000001020180002
아름다운 동물병원,인천광역시 연수구 송도동,352000001020180004
아름다운동물병원,경기도 부천시 원미구 상동,386000001020030006
아름동물병원,경기도 성남시 분당구 이매동,378000001020050004
아름동물병원,충청북도 옥천군 옥천읍 삼양리,443000001019930001
아름드리동물병원,경기도 수원시 영통구 하동,374000001020150003
아리 동물병원,강원특별자치도 화천군 화천읍 아리,431000001020180001
아리랑동물병원,전라남도 화순군 화순읍 삼천리,490000001020050002
아리스타동물의료센터,충청남도 천안시 서북구 불당동,566000001020200001
아림동물병원,경상남도 거창군 거창읍 김천리,547000001020230002
아마존,경기도 고양시 덕양구 행신동,394000001020010002
아마존 동물병원,인천광역시 계양구 임학동,355000001020170001
아마존동물병원,경기도 화성시 봉담읍 와우리,553000001020100003
아마존동물병원,경기도 구리시 교문동,398000001020000001
아비넥스트 부설 동물병원,충청북도 청주시 상당구 남일면 고은리,572000001020220001
아빠 동물병원,인천광역시 연수구 송도동,352000001020240001
아빠손동물병원,,495000001020160001
아산동물의료센터,부산광역시 기장군 정관읍 매학리,340000001020150001
아산동물의료센터,충청남도 아산시 용화동,452000001020160002
아산시 동물복지지원센터 부속 동물병원,충청남도 아산시 배미동,452000001020220005
아산아이윌24시동물메디컬센터,충청남도 아산시 풍기동,452000001020210001
아산축산업협동조합(동물병원),충청남도 아산시 염치읍 방현리,452000001020080001
아시아동물병원,경기도 화성시 양감면 신왕리,553000001020150002
아야진동물병원,강원특별자치도 고성군 토성면 청간리,434100001020250001
아우름 동물병원,서울특별시 동작구 사당동,319000001020250001
아이동물병원,경기도 이천시 진리동,407000001020190003
아이들 동물병원,전북특별자치도 전주시 덕진구 만성동,464100001020210003
아이디펫 동물병원,부산광역시 연제구 연산동,337000001020230001
아이랑 동물병원,서울특별시 동대문구 이문동,305000001020250002
아이러브 동물병원,경기도 수원시 장안구 송죽동,374000001020130013
아이러브펫 동물병원 작전점,인천광역시 계양구 작전동,355000001020140001
아이러브펫동물병원,인천광역시 미추홀구 학익동,351000001020130004
아이러브펫동물병원 은평점,서울특별시 은평구 진관동,311000001020210003
아이러브펫동물병원(신도림점),서울특별시 구로구 신도림동,316000001020110003
아이맘동물의료센터,경기도 부천시 원미구 상동,386000001020240002
아이본 동물병원,서울특별시 광진구 자양동,304000001020190001
아이봄 동물병원,서울특별시 중랑구 신내동,306000001020190002
아이비동물병원,경기도 김포시 마산동,409000001020160003
아이비유동물병원,인천광역시 서구 원당동,356000001020220005
아이사랑동물병원,서울특별시 강북구 미아동,308000001020190002
아이사랑동물병원 건강검진센터,서울특별시 강북구 미아동,308000001020210002
아이센텀 동물메디컬센터,부산광역시 해운대구 우동,333000001020040001
아이숲동물병원,경기도 광명시 철산동,390000001020240002
아이안 동물의료센터,서울특별시 강동구 명일동,324000001020220003
아이앤지동물병원,부산광역시 해운대구 좌동,333000001020190003
아이엠 동물병원,서울특별시 마포구 서교동,313000001020130005
아이원 동물병원,서울특별시 동대문구 답십리동,305000001020200002
아이웰 동물의료센터,서울특별시 마포구 염리동,313000001020180006
아이윌24시동물병원,서울특별시 강남구 청담동,322000001020140004
아이유동물메디컬센터,경기도 성남시 수정구 창곡동,378000001020160007
아이조은동물병원,서울특별시 도봉구 쌍문동,309000001020220002
아이즈동물병원,강원특별자치도 강릉시 옥천동,420000001019960001
아이처럼 동물병원,경상남도 창원시 성산구 중앙동,567000001020210002
아이케어 동물병원,대전광역시 유성구 문지동,367000001020210003
아이케어 동물병원,부산광역시 해운대구 우동,333000001020210004
아이케어 동물병원,인천광역시 서구 청라동,356000001020200004
아이콘 동물병원,경기도 고양시 일산동구 백석동,394000001020240004
아이튼튼 동물병원,경기도 광명시 일직동,390000001020200001
아이튼튼동물병원,서울특별시 성북구 길음동,307000001020240001
아이파크 동물병원,경상남도 창원시 마산합포구 해운동,567000001020091003
아이펫동물병원,대구광역시 서구 평리동,343000001020050002
아이펫동물병원,경기도 성남시 분당구 야탑동,378000001020040013
아이편한 동물의료센터,경기도 고양시 덕양구 행신동,394000001020210009
아이힐 동물병원,서울특별시 강남구 역삼동,322000001020200001
아인동물의료센터,충청북도 청주시 흥덕구 복대동,573000001020122002
아인동물의료센터,인천광역시 연수구 송도동,352000001020230004
아인스 동물병원,경기도 화성시 목동,553000001020190003
아인스동물병원,서울특별시 동대문구 장안동,305000001020200001
아임동물병원,경기도 평택시 고덕동,391000001020190002
아주동물병원,경상남도 거제시 아주동,537000001020180001
아지동물병원,서울특별시 성동구 금호동4가,303000001020060001
아진동물병원,경상북도 영천시 도림동,510000001020120001
아침동물병원,경기도 용인시 수지구 성복동,564000001020240003
아쿠아 종합동물병원,경상남도 김해시 삼문동,535000001020060003
아크로벳 내과동물병원,서울특별시 광진구 구의동,304000001020240002
아크리스동물의료센터,서울특별시 강남구 삼성동,322000001020170008
아틀라스동물의료센터,대구광역시 군위군 군위읍 서부리,514100001020240001
아프리카 동물병원,경기도 성남시 분당구 서현동,378000001020080009
아프리카 동물병원,대구광역시 북구 침산동,345000001020080001
아프리카 동물의료센터,인천광역시 부평구 삼산동,354000001020020001
아프리카동물병원,인천광역시 연수구 옥련동,352000001019990002
아프리카동물병원,서울특별시 용산구 후암동,302000001020100001
아프리카동물병원,서울특별시 강동구 강일동,324000001020190001
아프리카동물병원,경기도 안성시 공도읍 진사리,408000001020160001
아프지말게 동물병원,서울특별시 마포구 상암동,313000001020140006
안 수의과병원,충청남도 아산시 모종동,452000001020180001
안강가축병원,경상북도 경주시 강동면 인동리,505000001019770002
안녕동물병원,경기도 수원시 영통구 원천동,374000001020190006
안단테 동물의료센터,서울특별시 강동구 천호동,324000001020170004
안동동물의료센터,경상북도 안동시 옥동,507000001020190002
안동봉화축협동물병원,경상북도 안동시 광석동,507000001020020001
안동제1 동물병원,경상북도 안동시 옥동,507000001020060003
안락동물병원,부산광역시 동래구 안락동,330000001019900001
안민 동물병원,경기도 양주시 은현면 선암리,559000001020060001
안산 반함동물의료센터,경기도 안산시 단원구 원곡동,393000001020220002
안산 센트럴 동물병원,경기도 안산시 단원구 고잔동,393000001020230002
안산동물병원,경기도 안산시 단원구 원곡동,393000001019940001
안상수동물병원,인천광역시 미추홀구 용현동,351000001019920001
안성동물의료센터,경기도 안성시 옥산동,408000001020200003
안성축협동물병원,경기도 안성시 계동,408000001020130003
안심 동물의료센터,경기도 구리시 수택동,398000001020200001
안심동물병원,충청북도 청주시 서원구 남이면 수대리,572500001020220003
안암동물병원,서울특별시 동대문구 용두동,305000001020030001
안양김준동물병원,경기도 안양시 만안구 안양동,383000001020230002
안양동물병원,경기도 안양시 만안구 안양동,383000001020230001
안양본동물의료센터,경기도 안양시 동안구 관양동,383000001020200001
안양비산동물병원,경기도 안양시 만안구 안양동,383000001020170001
안양축협동물병원,경기도 안양시 만안구 안양동,383000001019960003
안전성평가연구소 전북첨단바이오연구본부 부속 병원,전북특별자치도 정읍시 신정동,469100001020120002
안정택동물병원,서울특별시 구로구 천왕동,316000001020140002
안정현동물병원,경상북도 영주시 휴천동,509000001020120003
안중동물병원,경기도 평택시 안중읍 현화리,391000001020160005
안창선동물병원,경기도 평택시 지산동,391000001020050003
안호영동물병원,대전광역시 서구 갈마동,366000001019960002
알로하 동물병원,,338000001020160001
알파동물병원,경상북도 경주시 노서동,505000001020000003
알프스동물병원,대구광역시 남구 봉덕동,344000001020120001
알프스동물병원,경기도 광주시 중대동,554000001020180003
알프스동물병원,경상북도 영천시 금호읍 교대리,510000001020160002
암사동물병원,서울특별시 강동구 암사동,324000001019910001
압구정동물의료센터,서울특별시 강남구 신사동,322000001020160010
압구정메이트동물병원,서울특별시 강남구 신사동,322000001020170005
압구정웰동물병원,서울특별시 강남구 신사동,322000001020150010
앙리동물병원,서울특별시 성북구 성북동,307000001020160001
앞선동물병원,경기도 고양시 덕양구 신원동,394000001020140009
애견종합동물병원,강원특별자치도 강릉시 옥천동,420000001019970001
애견종합병원,경기도 용인시 처인구 김량장동,405000001020020005
애경동물병원,부산광역시 부산진구 연지동,329000001020000001
애나동물병원,인천광역시 부평구 산곡동,354000001019950002
애니멀즈동물병원,대전광역시 유성구 봉명동,367000001020250001
애니온동물병원,경기도 시흥시 정왕동,401000001020140002
애니웰 동물병원,경기도 고양시 일산동구 백석동,394000001020110002
애니존동물병원,경기도 수원시 팔달구 인계동,374000001020080002
애니컴 메디컬센터,서울특별시 중구 신당동,301000001020190003
애니케어 동물병원 수유점,서울특별시 강북구 수유동,308000001020020003
애니케어동물병원,서울특별시 동대문구 이문동,305000001019990002
애니케어동물병원,경기도 구리시 토평동,398000001020120002
애니펫동물병원,경기도 용인시 수지구 상현동,564000001020120003
애니피아동물병원,충청남도 청양군 청양읍 읍내리,459000001020230003
애니피아동물병원,전라남도 여수시 국동,481000001020130002
애니힐동물병원,인천광역시 남동구 구월동,353000001020150004
애드펫동물병원,서울특별시 영등포구 양평동2가,318000001020060003
애플동물병원,충청북도 충주시 칠금동,439000001020180002
애플동물병원,서울특별시 광진구 능동,304000001020070003
애플동물병원,대구광역시 달서구 진천동,347000001020160004
애플벳 동물병원,충청북도 진천군 이월면 신월리,445000001020210001
애플펫 동물병원,경기도 광주시 신현동,554000001020160005
앤(N)고양이병원,서울특별시 노원구 상계동,310000001020200002
앨리스in동물병원,대구광역시 달서구 월성동,347000001020160001
앨리스동물병원,대구광역시 동구 신서동,342000001020140001
야당동물병원,경기도 파주시 야당동,406000001020170008
야당마을동물병원,경기도 파주시 야당동,406000001020230007
야로동물병원,경상남도 합천군 야로면 구정리,548000001020220003
야옹동물병원,서울특별시 은평구 신사동,311000001020090002
야탑서울동물병원,경기도 성남시 분당구 야탑동,378000001020170012
약초동물병원,경상남도 산청군 신안면 하정리,545000001020100001
양·한방 전문 힘찬동물병원,부산광역시 부산진구 가야동,329000001020160001
양구동물병원,강원특별자치도 양구군 국토정중앙면 가오작리,432000001020170001
양덕동물병원,경상북도 포항시 북구 양덕동,502000001020120002
양동진동물병원(출장전문),경기도 양평군 용문면 다문리,417000001019950001
양북동물병원,경상북도 경주시 문무대왕면 어일리,505000001020110001
양산 동물 메디컬센터,경상남도 양산시 중부동,538000001020050001
양산에스동물메디컬센터,경상남도 양산시 물금읍 증산리,538000001020170003
양수의과병원,경상북도 영천시 야사동,510000001020050007
양양동물병원,강원특별자치도 양양군 양양읍 남문리,435100001020250001
양원주동물병원,전라남도 해남군 해남읍 구교리,493000001020200001
양주 센트럴 동물병원,경기도 양주시 옥정동,559000001020230002
양주 온 동물병원,경기도 양주시 옥정동,559000001020190002
양주24시해든동물의료센터,경기도 양주시 광사동,559000001020170002
양주동물병원,경기도 양주시 남면 상수리,559000001020150001
양주축협동물병원,경기도 양주시 고읍동,559000001020120001
양지가축동물병원,서울특별시 강동구 길동,324000001020220002
양지동물병원,서울특별시 관악구 봉천동,320000001020020001
양지동물병원,부산광역시 연제구 연산동,337000001020030008
